delay,heading,ramp_inclinaison,motor_name,radius,mass,inertia,center_of_mass_without_motor,cone_length,rocket_length,fin_cat,number_of_ailerons,root_chord,tip_chord,span,fins_pos,fin_inclinaison,drag_coeff,trigger,rocket_id,trajectory_file
3,320.45825728077585,87.841502994015,Pro75M1670,0.0879657461624271,24.02300066149691,"(32.43116526496378, 32.43116526496378, 0.07419652965985875)",1.2494869967655102,0.5095311174146784,2.461085485654453,trapezoidal,4,0.23813135755160925,0.10011466150060447,0.17001635113135938,0.026970995038867164,0.0,1.0832239750658026,apogee,rocket_0189,dataset\trajectories\rocket_0189_trajectory.csv
8,292.40548502722294,87.40990741717928,Pro54-5G Barasinga,0.09709730286995526,24.815999572312162,"(17.350688829117452, 17.350688829117452, 0.1020223315314035)",1.4424131191667449,0.42145729394039233,2.7007365177412335,trapezoidal,4,0.180454509552305,0.05451850439915944,0.1304743288847618,0.027349498658141503,0.0,1.0856245297094802,apogee,rocket_0190,dataset\trajectories\rocket_0190_trajectory.csv
3,6.011456631122245,84.11293576320254,Pro75M1670,0.05662736448319959,7.262077994736453,"(4.603736951899226, 4.603736951899226, 0.020055796673741917)",1.5712803134016282,0.39238587105543143,2.5008485197546477,trapezoidal,3,0.23101326978456727,0.08761029577763277,0.22082429721001406,0.05417239862630966,0.0,1.0246234815777984,apogee,rocket_0191,dataset\trajectories\rocket_0191_trajectory.csv
3,42.53007785681908,87.34656853009321,Pro75M1670,0.09852897127970495,7.065506389525087,"(6.5990894049816085, 6.5990894049816085, 0.009709469583106823)",1.3689235447684986,0.40919842111796145,2.3497242626495134,trapezoidal,3,0.2903615890138815,0.2049916334828099,0.24051906999713105,0.09885837825394156,0.0,1.1104308775614125,apogee,rocket_0192,dataset\trajectories\rocket_0192_trajectory.csv
5,261.94691592499896,86.50133447364948,Pro75-3G,0.06231322044799811,5.3648314110887,"(6.5306606703343055, 6.5306606703343055, 0.023959870278202462)",1.2082001156653934,0.45696604378096917,1.6670756841115586,elyptique,4,0.23141325930651746,0.10262236801995869,0.2132532864825079,0.061085863418105804,0.0,0.9927699508771488,apogee,rocket_0193,dataset\trajectories\rocket_0193_trajectory.csv
0,76.2452313014439,85.98310562856037,Pro75M1670,0.09827514767250783,18.5568368736488,"(25.264213005247758, 25.264213005247758, 0.029901629797741622)",1.3551210389976975,0.39104277060428805,2.1748378097083645,elyptique,4,0.2271417017209853,0.17536224465567174,0.167110819642745,0.08880718422449599,0.0,1.0086687900752576,apogee,rocket_0194,dataset\trajectories\rocket_0194_trajectory.csv
1,137.41089785267397,86.9481148864415,Pro75-3G,0.07926003877135301,13.280356532356752,"(16.497819575265993, 16.497819575265993, 0.056627878431987536)",1.2915836929238753,0.24286085463559753,1.6288201554476576,trapezoidal,3,0.2120082972742102,0.10351657090355504,0.17601926990052832,0.07834439840042053,0.0,1.1446654111458148,apogee,rocket_0195,dataset\trajectories\rocket_0195_trajectory.csv
2,124.95313811727894,88.9997353803079,Pro75-3G,0.11990460933175326,9.718093933752982,"(8.799663176563662, 8.799663176563662, 0.024410533225293005)",2.0625722832555295,0.4459726775996392,2.799601556774319,elyptique,4,0.26615198438433174,0.1750345979755928,0.10638550297746091,0.04733120123177803,0.0,1.101021989479455,apogee,rocket_0196,dataset\trajectories\rocket_0196_trajectory.csv
9,336.9253617818867,87.38430849150357,Pro54-5G Barasinga,0.043119702091223525,5.9389103152096006,"(6.060733987296199, 6.060733987296199, 0.012952469790233723)",1.1581603409607815,0.3409110813371221,2.1117465330232403,trapezoidal,3,0.21657589140386957,0.06406247242339373,0.21649038895712708,0.0328519166360733,0.0,0.9375407363785181,apogee,rocket_0197,dataset\trajectories\rocket_0197_trajectory.csv
0,250.90988733805457,85.2098683318799,Pro75M1670,0.08863497243067078,11.023418310202644,"(15.428148839247449, 15.428148839247449, 0.022442661748672717)",1.9374500992687596,0.2995420557758143,2.494665096358611,elyptique,4,0.15374211678815097,0.05861934277910345,0.19350902384603968,0.043239035295856966,0.0,0.9080803888982812,apogee,rocket_0198,dataset\trajectories\rocket_0198_trajectory.csv
10,187.58833708369136,85.40874573557542,Pro54-5G Barasinga,0.059479766355917604,21.353893587092376,"(29.179754143909413, 29.179754143909413, 0.03004572105385213)",1.5266327937214135,0.5347771420319625,2.919034543873115,trapezoidal,4,0.3399540017985032,0.07029208146497558,0.15593801433972942,0.018042171816426502,0.0,1.1907230141321248,apogee,rocket_0199,dataset\trajectories\rocket_0199_trajectory.csv
10,94.23223053339021,84.79774543932545,Pro75M1670,0.04721956980803435,10.978414307279685,"(7.243868962080483, 7.243868962080483, 0.04301080097244003)",1.4904584560980632,0.2576858533151488,1.9454920540149137,trapezoidal,4,0.20626400241579687,0.0897169975836622,0.15615880926688847,0.026494010582569196,0.0,1.0989596413900409,apogee,rocket_0200,dataset\trajectories\rocket_0200_trajectory.csv
2,248.85403068673415,87.5256143700088,Pro54-5G Barasinga,0.052153606769953675,16.996346688768384,"(10.545902258525942, 10.545902258525942, 0.070073212245052)",1.1887494207506728,0.540484336180235,1.5039044032670374,trapezoidal,3,0.2518563652852386,0.0704260189803088,0.13292246124549356,0.0416030748180239,0.0,0.8024218276812725,apogee,rocket_0201,dataset\trajectories\rocket_0201_trajectory.csv
6,152.9630381757719,87.48107127332389,Pro54-5G Barasinga,0.1001897313878783,18.176923857659872,"(22.031209025848547, 22.031209025848547, 0.0199992714629172)",1.6567337631323529,0.4674447420824926,2.827349941122025,elyptique,4,0.22290166521246185,0.1706587553778321,0.10412224163990096,0.06068129881644013,0.0,0.9095292876884844,apogee,rocket_0202,dataset\trajectories\rocket_0202_trajectory.csv
0,218.55939838002632,85.16724786810249,Pro54-5G Barasinga,0.12460866470080673,11.385455181221655,"(7.794441151082161, 7.794441151082161, 0.023394366502376418)",1.0733946641194563,0.5241134384979504,1.799510471128357,elyptique,4,0.1542185096614079,0.09612846308872283,0.22336320288228595,0.09886847542131653,0.0,0.9670681360835927,apogee,rocket_0203,dataset\trajectories\rocket_0203_trajectory.csv
6,12.181922207777127,84.43101069203269,Pro75M1670,0.06754212122672967,10.310076351022232,"(8.683040656645721, 8.683040656645721, 0.02429761816904452)",1.4357269858722406,0.259455589970123,1.8357131496953856,elyptique,4,0.2535762560671691,0.07336814049683724,0.12607985685440956,0.03276668443914487,0.0,1.0411648354250247,apogee,rocket_0204,dataset\trajectories\rocket_0204_trajectory.csv
3,226.43740909621243,84.33709593126022,Pro54-5G Barasinga,0.07098324901532546,19.935085965550883,"(13.728599540310617, 13.728599540310617, 0.08680226668609585)",0.9970130681323295,0.34165425305221764,1.8762554254258064,elyptique,4,0.3241397482929997,0.1089720203955741,0.18155049483790628,0.06196711671789216,0.0,1.1016917737959118,apogee,rocket_0205,dataset\trajectories\rocket_0205_trajectory.csv
7,342.7070813099352,85.78621061199311,Pro54-5G Barasinga,0.05265237174156678,5.234598866341615,"(3.548945288752163, 3.548945288752163, 0.012940683713577901)",2.2143318782986503,0.335408584429726,2.7993524004117933,trapezoidal,3,0.18466471454195355,0.10453775885718315,0.1887209543253761,0.03959911409830796,0.0,1.0612979998420375,apogee,rocket_0206,dataset\trajectories\rocket_0206_trajectory.csv
9,223.5199047370472,85.45642676799305,Pro54-5G Barasinga,0.07826923953357082,13.189644772506476,"(10.196487454826373, 10.196487454826373, 0.056660234290900065)",1.7064561374975424,0.38857693759126855,2.2152730975015067,elyptique,4,0.3363896413122885,0.05039397880275558,0.1801086575341645,0.09762500175952642,0.0,0.8118370112975581,apogee,rocket_0207,dataset\trajectories\rocket_0207_trajectory.csv
10,131.70667290237174,87.9455795193369,Pro75-3G,0.06875059528799218,14.440787722453898,"(14.454637539641382, 14.454637539641382, 0.047207840103444636)",1.6176011199845404,0.2440821541954443,2.6234745977090244,elyptique,4,0.15466642271042513,0.08511521509923146,0.11065638610894267,0.06073230241257282,0.0,1.0903865731821942,apogee,rocket_0208,dataset\trajectories\rocket_0208_trajectory.csv
1,80.733572011009,85.34394704974665,Pro75-3G,0.059119964576254125,18.78577250512297,"(25.381483350775987, 25.381483350775987, 0.039724017189561256)",2.0722189071167607,0.23569712640618273,2.7243620691480555,elyptique,3,0.16913892002278405,0.08862791702282286,0.11924128567044323,0.025364461436198884,0.0,0.9244461978564761,apogee,rocket_0209,dataset\trajectories\rocket_0209_trajectory.csv
9,53.75785836975689,88.1178559843891,Pro75M1670,0.08607743235514606,23.990532702630393,"(13.85583901030311, 13.85583901030311, 0.036381168971330174)",1.056496567284297,0.584981678794027,1.7553392255250835,elyptique,3,0.1850848648285611,0.07991994374314472,0.12349710785873144,0.05251564359748545,0.0,1.132497658897744,apogee,rocket_0210,dataset\trajectories\rocket_0210_trajectory.csv
4,49.18549676428495,86.41754552277285,Pro75-3G,0.07057959893169176,22.649986566305998,"(22.531404401803062, 22.531404401803062, 0.06294132075683295)",2.0255914168967957,0.4089008877835165,2.8422530415858347,trapezoidal,4,0.2690171916925562,0.19091299881171236,0.18959709945273118,0.03242965231297397,0.0,0.8126823963148285,apogee,rocket_0211,dataset\trajectories\rocket_0211_trajectory.csv
10,164.72155661493244,84.89250045321562,Pro54-5G Barasinga,0.14595756577036567,7.34731979521537,"(4.716248297457157, 4.716248297457157, 0.01605757463856111)",1.4259163621049264,0.2031456612664857,2.482222176196241,elyptique,4,0.22288787235742813,0.0948503711213935,0.2100105186686222,0.0032211369920125965,0.0,1.1534396193581713,apogee,rocket_0212,dataset\trajectories\rocket_0212_trajectory.csv
4,206.42274811121686,85.75496402769762,Pro75-3G,0.04365387405125877,17.661384052749735,"(17.36570302136331, 17.36570302136331, 0.07492309475723534)",1.4390959616834336,0.39111866920139515,2.774765988952462,elyptique,3,0.34399476763238085,0.1882987806864297,0.12410807137352775,0.060920127459106,0.0,1.000575456784114,apogee,rocket_0213,dataset\trajectories\rocket_0213_trajectory.csv
3,250.0731897213034,88.51886585297488,Pro75-3G,0.0700936826605016,21.57343979252405,"(29.44185554506857, 29.44185554506857, 0.08681249650999899)",1.0766703063931806,0.39809720474790133,1.5735177953428743,trapezoidal,3,0.2510924801650878,0.06247583660841541,0.17878479813135295,0.016100276359436505,0.0,0.9768595889682707,apogee,rocket_0214,dataset\trajectories\rocket_0214_trajectory.csv
3,93.97310591950482,85.04783236916096,Pro54-5G Barasinga,0.13474315967653117,8.940475599691041,"(8.586475850125659, 8.586475850125659, 0.0381086594638685)",1.2648994143765357,0.39861262713499335,2.4070682458909896,trapezoidal,4,0.2798630530930414,0.21122162795902288,0.21675856454514592,0.03928972039731671,0.0,0.8322902983531603,apogee,rocket_0215,dataset\trajectories\rocket_0215_trajectory.csv
8,132.54296354567882,87.92239780055944,Pro75-3G,0.10781841126691638,5.1754381791437005,"(3.9098971640463516, 3.9098971640463516, 0.00760838569850673)",2.127222600486837,0.5223823568835018,2.967655283089483,elyptique,3,0.1851656405335699,0.1475254543394765,0.19463093386811997,0.02358281923490284,0.0,1.074734525895572,apogee,rocket_0216,dataset\trajectories\rocket_0216_trajectory.csv
2,347.6642810959237,84.9545591553314,Pro75M1670,0.06117465219799066,7.855084003105535,"(5.049765498867815, 5.049765498867815, 0.03192545349298144)",1.3389867214163498,0.3270755578473347,1.9818346567852116,elyptique,4,0.3192614575297234,0.09346224832753189,0.15100912612707038,0.00440026386701683,0.0,1.1920234537374688,apogee,rocket_0217,dataset\trajectories\rocket_0217_trajectory.csv
10,234.7574330471602,84.5094568896677,Pro75-3G,0.12548937608351735,12.363054849354782,"(15.520651448227245, 15.520651448227245, 0.05737148463829535)",1.8769938983353767,0.3273001276516224,2.7511720069825394,elyptique,3,0.25316621359918307,0.06168432525429232,0.19062287216375023,0.09739479429174064,0.0,1.152377546427946,apogee,rocket_0218,dataset\trajectories\rocket_0218_trajectory.csv
2,3.977409192324619,88.67624244961262,Pro75-3G,0.08861066058894226,5.742430455859989,"(5.697961953632339, 5.697961953632339, 0.027197689300979967)",1.131970564659573,0.5580927425212668,2.0694745624263047,elyptique,4,0.2964063703568445,0.1099506973874439,0.20978303336180526,0.03036800080979234,0.0,1.021760009620562,apogee,rocket_0219,dataset\trajectories\rocket_0219_trajectory.csv
9,237.05572959301733,86.16750150652759,Pro54-5G Barasinga,0.0881002675963532,10.34464262746364,"(13.197404496499832, 13.197404496499832, 0.03310582988426358)",1.1978025342468441,0.36472078445178907,2.312152966410119,trapezoidal,3,0.22608934766850589,0.15801244902368294,0.1709755263427797,0.00898466318697443,0.0,0.8059315727672107,apogee,rocket_0220,dataset\trajectories\rocket_0220_trajectory.csv
2,347.4340364473833,87.45157233373219,Pro75-3G,0.07629609410091873,7.290589188143841,"(8.457641795001013, 8.457641795001013, 0.035298849463116067)",1.3277007361165876,0.32741819210073886,2.6129311803792916,elyptique,4,0.2881520472958716,0.13045400248061573,0.17677920933504898,0.02351548170534955,0.0,1.109346103740564,apogee,rocket_0221,dataset\trajectories\rocket_0221_trajectory.csv
2,136.98581673332654,88.96122608561701,Pro75M1670,0.056930002957042376,7.800419363746077,"(11.07588705320379, 11.07588705320379, 0.015072434668110693)",1.2568774984790925,0.4089276627531173,1.6672984133491546,elyptique,3,0.33351165552172324,0.19665128690921269,0.17420320021197228,0.030118768503785844,0.0,0.9278842041527527,apogee,rocket_0222,dataset\trajectories\rocket_0222_trajectory.csv
7,201.4165103596654,84.65813275626475,Pro75-3G,0.13169682362577967,7.413232216801098,"(3.8027273204995495, 3.8027273204995495, 0.013628891714505327)",1.944343020153148,0.326501790633685,2.8748940306160686,elyptique,4,0.21957877015731697,0.06412952035583158,0.24438270939135104,0.052218327719673344,0.0,0.8639816227452812,apogee,rocket_0223,dataset\trajectories\rocket_0223_trajectory.csv
8,112.51390817220576,84.4959559603806,Pro75M1670,0.08612696372926401,12.729518769758588,"(8.76903539058091, 8.76903539058091, 0.013778630200632552)",1.6556494104845298,0.4639447369238658,2.472752818103654,elyptique,3,0.27277676670835893,0.17448989461094033,0.20087377098357623,0.09762474568125962,0.0,0.8159453548416377,apogee,rocket_0224,dataset\trajectories\rocket_0224_trajectory.csv
4,85.56943823117986,84.95239623921849,Pro75-3G,0.06251302507004251,15.150713210593603,"(21.143595568182075, 21.143595568182075, 0.026888563642231016)",1.3333362899059882,0.36225499838387143,2.2036367761332234,trapezoidal,4,0.27095414850828353,0.07800243138492863,0.21183793649302762,0.011055087271579223,0.0,1.1655278534971216,apogee,rocket_0225,dataset\trajectories\rocket_0225_trajectory.csv
2,331.8015269069038,88.53649967814358,Pro75M1670,0.05478590561013847,18.572684022639123,"(19.256693896456675, 19.256693896456675, 0.08870327508669053)",1.5591610086183822,0.2179641630812309,2.679633771050969,elyptique,4,0.2035696939241358,0.10224892042454953,0.12931108206717742,0.058513705062209424,0.0,1.094693132910395,apogee,rocket_0226,dataset\trajectories\rocket_0226_trajectory.csv
6,57.6755064472701,87.78811217370216,Pro75-3G,0.05605487995898367,18.410683108049035,"(12.791445609861881, 12.791445609861881, 0.08591476649859554)",0.9756397594799451,0.3406526189333056,1.5699652886039372,elyptique,4,0.25389655873908845,0.10530423015777118,0.21586678919660934,0.059023303116610165,0.0,1.1706123019550387,apogee,rocket_0227,dataset\trajectories\rocket_0227_trajectory.csv
3,4.860970272678786,85.24310433101039,Pro54-5G Barasinga,0.07934140916735344,22.255322281469063,"(31.53440850263321, 31.53440850263321, 0.08390470488201993)",1.3036589369425522,0.20148596047735687,1.7243334260236485,trapezoidal,3,0.28906152392408624,0.11137064108652739,0.1930073167777423,0.042309359236497035,0.0,1.1359884658791821,apogee,rocket_0228,dataset\trajectories\rocket_0228_trajectory.csv
4,353.2796306983135,86.47702596805644,Pro75M1670,0.04078839157289738,11.184587919641498,"(8.112438022279726, 8.112438022279726, 0.020175222934734966)",1.9428518505069818,0.31646755485205064,2.645236001824565,elyptique,3,0.3494098697530094,0.19086930825664133,0.23203408182094187,0.09734954763590822,0.0,0.8059850662818906,apogee,rocket_0229,dataset\trajectories\rocket_0229_trajectory.csv
5,27.355785711811606,84.46224918307145,Pro75M1670,0.05145835798126677,21.04145002105569,"(19.402290195357295, 19.402290195357295, 0.06407064528016045)",2.189045461677602,0.30715374797586764,2.756676873099444,trapezoidal,4,0.16933395114837083,0.06460274853838884,0.15799261814090484,0.0024620933770069576,0.0,1.0362468440180086,apogee,rocket_0230,dataset\trajectories\rocket_0230_trajectory.csv
4,295.4603699159752,86.83868678006267,Pro54-5G Barasinga,0.07646294243676618,22.770828480205083,"(19.560623899030265, 19.560623899030265, 0.10399454754650889)",0.9733580627224394,0.472268807806993,1.524852619903273,trapezoidal,4,0.25103922778482407,0.05617013014175886,0.11289744848795,0.006663807017040069,0.0,1.1405975142109754,apogee,rocket_0231,dataset\trajectories\rocket_0231_trajectory.csv
3,36.2317145893988,87.31992645668157,Pro54-5G Barasinga,0.09560061845719409,7.338184248345652,"(5.484295949836806, 5.484295949836806, 0.0332004295501375)",1.597636394842191,0.2143102588350918,2.1949794182917874,trapezoidal,4,0.1622408001089055,0.11501969956137514,0.19135758928653995,0.024607687826889414,0.0,1.1544038643090364,apogee,rocket_0232,dataset\trajectories\rocket_0232_trajectory.csv
5,231.5201863768046,87.27873350991361,Pro75M1670,0.0683519371971637,16.549955932541963,"(19.945120135808295, 19.945120135808295, 0.044268533588990064)",2.1342987280697274,0.40510886306469185,2.826007307844657,trapezoidal,4,0.1561637115829823,0.0831315661146286,0.198320987451573,0.05157019693850371,0.0,1.1468050349057926,apogee,rocket_0233,dataset\trajectories\rocket_0233_trajectory.csv
9,77.79408532243673,84.09399270132593,Pro75M1670,0.08651616759918554,9.671169160733422,"(7.775089318273274, 7.775089318273274, 0.03766669616919321)",1.4555585871352514,0.36122840420073554,1.944086873297836,elyptique,3,0.34015376727760094,0.17074267031548404,0.133325004670938,0.09041166510106959,0.0,0.9166735398540514,apogee,rocket_0234,dataset\trajectories\rocket_0234_trajectory.csv
7,255.93641662841364,87.08412558995771,Pro75M1670,0.14061268539733635,12.451017444963473,"(8.813708810686045, 8.813708810686045, 0.05024297957971376)",1.6395318647366484,0.2978255796171528,2.5219833028355563,trapezoidal,4,0.1628538572337556,0.10545325370547992,0.16372960875676862,0.06303928029862035,0.0,1.129052858352433,apogee,rocket_0235,dataset\trajectories\rocket_0235_trajectory.csv
7,51.23946819402401,84.40200115179273,Pro54-5G Barasinga,0.11103369842197591,9.024863616925158,"(6.837758312032699, 6.837758312032699, 0.019329664958076823)",1.6924784392236734,0.3790329495346584,2.408958580784752,elyptique,4,0.2762270928988545,0.14629515552763322,0.1582496926364808,0.00660838537224534,0.0,1.1552606462651505,apogee,rocket_0236,dataset\trajectories\rocket_0236_trajectory.csv
5,179.1342112944716,86.336556149089,Pro54-5G Barasinga,0.0753743049702342,14.765104028173075,"(12.4134704696245, 12.4134704696245, 0.01991651235656752)",1.1660919236146694,0.45614860303205124,1.6145832555799564,trapezoidal,4,0.22419412322177834,0.0778307309104131,0.18069987024515421,0.09966825439025508,0.0,1.0778593019467664,apogee,rocket_0237,dataset\trajectories\rocket_0237_trajectory.csv
9,229.79884246302728,87.36377327611189,Pro54-5G Barasinga,0.1460697016438279,18.884740777485966,"(16.011156984755093, 16.011156984755093, 0.08326422730790506)",1.7241678204214332,0.54116406709185,2.536313973554254,trapezoidal,4,0.19548027396659617,0.15442679475975268,0.2075676050859253,0.08481718288372825,0.0,0.8941172946391015,apogee,rocket_0238,dataset\trajectories\rocket_0238_trajectory.csv
2,8.012864610399205,84.06980848245739,Pro75M1670,0.09306564328451969,9.70114904260222,"(7.298175253602655, 7.298175253602655, 0.04522357084495434)",1.154813437074004,0.34126060946679565,2.235691308603153,elyptique,4,0.2296142191275321,0.08701289692999324,0.19199391333739724,0.05873872275440886,0.0,1.0026561203127513,apogee,rocket_0239,dataset\trajectories\rocket_0239_trajectory.csv
4,69.63679664043602,84.50635052296123,Pro75M1670,0.14074312751254953,13.293983050560552,"(16.993696548162234, 16.993696548162234, 0.03810746146367077)",2.305351691491655,0.5172208396723231,2.9374085417974527,trapezoidal,4,0.16951136864623834,0.12725064007575843,0.17972671629600578,0.09666496843625413,0.0,1.1592772071305828,apogee,rocket_0240,dataset\trajectories\rocket_0240_trajectory.csv
8,125.91911067967604,84.49004262382056,Pro75M1670,0.10015626636631703,17.25996175612633,"(15.723306329243488, 15.723306329243488, 0.017796772727421143)",1.785419071644471,0.4067713347446048,2.706480094092835,trapezoidal,4,0.18276995679480398,0.06983094263244652,0.1588043195498258,0.03228676032491556,0.0,0.9317174698977035,apogee,rocket_0241,dataset\trajectories\rocket_0241_trajectory.csv
3,197.54270180299474,84.37005175748054,Pro75M1670,0.05405984331938919,11.578555368921073,"(8.278135547105286, 8.278135547105286, 0.05588787658885976)",1.2349466158532383,0.41319225008722604,1.8922376947901338,elyptique,3,0.332024941179092,0.056343265966992004,0.16072258109342136,0.009103335947026404,0.0,1.081337074712806,apogee,rocket_0242,dataset\trajectories\rocket_0242_trajectory.csv
5,183.31459972397536,85.86199515766855,Pro75M1670,0.09288658522603774,20.12965455421218,"(15.250315905405053, 15.250315905405053, 0.04076097242278656)",1.4616260694105736,0.466903150620393,2.0558880073872503,elyptique,3,0.2082511332762127,0.10424975339114204,0.2354184363447719,0.09039794540964624,0.0,1.1991492158268513,apogee,rocket_0243,dataset\trajectories\rocket_0243_trajectory.csv
1,247.6664169514323,84.06678114744315,Pro75M1670,0.09022810960860639,23.309236609115235,"(21.147231269026538, 21.147231269026538, 0.037832570586541624)",2.0431536982737484,0.22553721942919652,2.8446550819449103,elyptique,4,0.18912597656742713,0.05897901168431302,0.2041696225859554,0.08744204306287028,0.0,0.8832479597180775,apogee,rocket_0244,dataset\trajectories\rocket_0244_trajectory.csv
5,308.61618041718833,87.96347360500036,Pro75-3G,0.06873118556453661,23.422772258087573,"(23.909067354947986, 23.909067354947986, 0.06436308385826026)",1.908316301816626,0.3446516289750126,2.94736499924116,trapezoidal,3,0.2666334287816474,0.11023136284903112,0.19064614984110473,0.000241092085462713,0.0,1.0788367084503,apogee,rocket_0245,dataset\trajectories\rocket_0245_trajectory.csv
2,68.59412536487045,88.60170084393343,Pro54-5G Barasinga,0.1252913805680687,20.384053872239804,"(17.77740898157851, 17.77740898157851, 0.0902453816649816)",1.521493875540721,0.3311565293867915,2.767709442333704,elyptique,4,0.1609176195429995,0.06346540592599106,0.18183249069280571,0.09563533756578316,0.0,1.1758286174955224,apogee,rocket_0246,dataset\trajectories\rocket_0246_trajectory.csv
2,335.7431910898778,84.13517178142547,Pro54-5G Barasinga,0.07492959791526678,14.045413832437974,"(12.485686714408773, 12.485686714408773, 0.05295244829763985)",1.990446543860909,0.46807956569641146,2.724854129348737,elyptique,4,0.18858289924036273,0.08483543201608312,0.18745092118563517,0.07355503139399176,0.0,1.0687897569477343,apogee,rocket_0247,dataset\trajectories\rocket_0247_trajectory.csv
10,110.4140793526196,87.86663117923203,Pro54-5G Barasinga,0.041069338628733104,7.462362169225212,"(10.458354566146992, 10.458354566146992, 0.027509564554493347)",1.4469990286413044,0.3414542797959225,2.525272360896535,elyptique,4,0.34630095021595136,0.12446406599171582,0.18941630631812012,0.08738747498377483,0.0,1.1330219585644012,apogee,rocket_0248,dataset\trajectories\rocket_0248_trajectory.csv
7,105.66544971891693,84.93717417173998,Pro54-5G Barasinga,0.12342302946019412,19.104299059730995,"(20.619270050874356, 20.619270050874356, 0.05734410257327206)",1.7410938955451518,0.4840584498951062,2.750230248773912,elyptique,3,0.3489249335719471,0.19619583086989067,0.1918353196124835,0.0706698037455797,0.0,0.8735447389588913,apogee,rocket_0249,dataset\trajectories\rocket_0249_trajectory.csv
2,239.02668449358615,84.62102024610118,Pro75M1670,0.06843739682070023,17.462202292199738,"(22.85861636024486, 22.85861636024486, 0.0804976410728799)",1.149742751381993,0.21820220684439065,1.5053239475256206,elyptique,3,0.22960253920054277,0.11951710891562926,0.13468783933882422,0.008118816848865163,0.0,1.1434535259707261,apogee,rocket_0250,dataset\trajectories\rocket_0250_trajectory.csv
2,327.53968364784856,88.6782296659523,Pro75-3G,0.10799726673691956,18.001016448441483,"(9.980557389731722, 9.980557389731722, 0.052489048642750114)",1.1126428807521274,0.396078307403717,1.9904851914458792,elyptique,4,0.19766868350195932,0.09711964943396093,0.2326562414833596,0.010654293472635924,0.0,0.9999729081878835,apogee,rocket_0251,dataset\trajectories\rocket_0251_trajectory.csv
7,186.91404202783247,85.99390310792309,Pro54-5G Barasinga,0.1343479719385546,23.9763014358634,"(23.574939498246536, 23.574939498246536, 0.0756598754383675)",1.6147175353901486,0.31342760297360495,2.378388492239071,elyptique,3,0.19281282030434277,0.1519505751040543,0.22969132506432802,0.06346960165074676,0.0,1.0852532744197514,apogee,rocket_0252,dataset\trajectories\rocket_0252_trajectory.csv
3,62.86187748199169,87.58233206401653,Pro75M1670,0.05758859362228748,22.787376951263543,"(12.549773168506004, 12.549773168506004, 0.10305663049327643)",1.2267635145594298,0.23020348447786923,2.443750526583975,elyptique,3,0.30974723375857816,0.23819882501562156,0.11871665181916631,0.06427917900673673,0.0,1.030339542198168,apogee,rocket_0253,dataset\trajectories\rocket_0253_trajectory.csv
9,288.68747352331934,84.26948553529984,Pro54-5G Barasinga,0.08058597010658697,16.5317703477589,"(23.458910093212527, 23.458910093212527, 0.02516744741891457)",1.2494967001942858,0.20286224055768984,1.6925691232028106,trapezoidal,3,0.3272213258534582,0.1594628402092162,0.1994485516490872,0.022368516800619298,0.0,0.8226001016199461,apogee,rocket_0254,dataset\trajectories\rocket_0254_trajectory.csv
0,24.31440369534277,85.9414051757231,Pro54-5G Barasinga,0.07244624312786428,5.422826464071613,"(5.845306794801057, 5.845306794801057, 0.020611517815687132)",1.8372188000439251,0.5605305939815782,2.639460092164752,trapezoidal,4,0.20604168926461794,0.15790990102421631,0.18432305765493945,0.08078183569375025,0.0,1.1466296567697662,apogee,rocket_0255,dataset\trajectories\rocket_0255_trajectory.csv
10,90.86617513496282,86.6617386287728,Pro54-5G Barasinga,0.10202505649046077,6.251342737536105,"(9.173401281611195, 9.173401281611195, 0.008324446565597395)",1.4595750977149724,0.423291808663095,2.0018786762105254,trapezoidal,4,0.19441836831799045,0.13816045980347239,0.14304478501672294,0.0679405540879807,0.0,0.8984174864993142,apogee,rocket_0256,dataset\trajectories\rocket_0256_trajectory.csv
4,47.33537204238081,87.2639443640566,Pro54-5G Barasinga,0.12405105106567113,5.164536941537423,"(6.604910531791546, 6.604910531791546, 0.008925753385154486)",1.5439703376423268,0.2858594634434409,2.0279443142509903,trapezoidal,4,0.31895482367635264,0.25060688664613695,0.1431830396180523,0.08918625334917256,0.0,0.8877250056056217,apogee,rocket_0257,dataset\trajectories\rocket_0257_trajectory.csv
10,136.72657323156434,88.38073621969002,Pro75M1670,0.10848075284499828,21.045504036014663,"(13.94062287469313, 13.94062287469313, 0.06969580115560217)",1.5697255563694257,0.565538180130065,2.107243715118885,trapezoidal,4,0.16781289681540446,0.09388031634183472,0.14846610779853825,0.04782911741735118,0.0,0.9628891373205992,apogee,rocket_0258,dataset\trajectories\rocket_0258_trajectory.csv
10,254.06398415473836,87.21709594063535,Pro54-5G Barasinga,0.07364678185638972,11.377592883081654,"(10.96529572243033, 10.96529572243033, 0.03966597803321245)",2.273355396107577,0.2985110078848271,2.853257557263465,elyptique,3,0.15067528157810353,0.07570431235517353,0.1098024418471196,0.06970429227021045,0.0,1.1291920555408854,apogee,rocket_0259,dataset\trajectories\rocket_0259_trajectory.csv
